game_id,start_at,completed_at,n_letters,first_guess,sort_on,model_params,word,turns
12dbba80487345,14:56.4,14:56.9,5,heart,model_rank,model_params,ranks,4
13f22e2df0fc6b,14:59.1,14:59.6,5,heart,model_rank,model_params,urges,3
14317304cbde06,15:01.7,15:02.3,5,heart,model_rank,model_params,faris,4
1507d7a5c87b68,15:04.4,15:04.9,5,heart,model_rank,model_params,weeds,6
160635e3006177,15:07.0,15:07.5,5,heart,model_rank,model_params,decoy,4
17c13d40baf0cd,15:09.5,15:10.0,5,heart,model_rank,model_params,ships,3
18cbe60ccf0127,15:12.1,15:12.5,5,heart,model_rank,model_params,stoic,3
19dfc486b301a3,15:14.6,15:15.2,5,heart,model_rank,model_params,jibes,5
2097d5e1b8b54a,15:17.3,15:17.7,5,heart,model_rank,model_params,owner,3
211f9d64bdff4f,15:19.8,15:20.5,5,heart,model_rank,model_params,syncs,4
2282ea1bbcc49c,15:22.6,15:23.1,5,heart,model_rank,model_params,rumba,4
23c2492985a0ed,15:25.2,15:25.6,5,heart,model_rank,model_params,hanzo,5
24836a9de150e6,15:27.7,15:28.3,5,heart,model_rank,model_params,fixes,6
25916341a8b7d5,15:30.3,15:31.1,5,heart,model_rank,model_params,inspo,5
26dbb0b2806224,15:33.2,15:34.0,5,heart,model_rank,model_params,sissi,5
275f19d872e8f7,15:36.1,15:36.6,5,heart,model_rank,model_params,mayor,3
283f6a9464c83c,15:38.7,15:39.1,5,heart,model_rank,model_params,busch,4
296e668883c2f1,15:41.2,15:41.6,5,heart,model_rank,model_params,mochi,5
306f11b086d871,15:43.7,15:44.4,5,heart,model_rank,model_params,yondu,4
318910b4decfe8,15:46.5,15:46.9,5,heart,model_rank,model_params,chugs,6
327f6c8a5d5fb2,15:49.0,15:49.4,5,heart,model_rank,model_params,datum,4
337170e18e9555,15:51.5,15:51.9,5,heart,model_rank,model_params,trawl,5
34dd6f9838e1ce,15:53.9,15:54.5,5,heart,model_rank,model_params,laney,4
35a5ee40e7b365,15:56.6,15:57.1,5,heart,model_rank,model_params,alana,6
36c92a6949fcb9,15:59.3,16:00.0,5,heart,model_rank,model_params,minds,5
37aaf45a995f8b,16:02.6,16:03.4,5,heart,model_rank,model_params,adamu,4
38c9b726b30c36,16:05.6,16:06.0,5,heart,model_rank,model_params,scout,4
39836eafc0bc24,16:08.1,16:08.6,5,heart,model_rank,model_params,clack,5
40b7c843961ce1,16:10.7,16:11.1,5,heart,model_rank,model_params,dinah,3
41213ce11a345b,16:13.2,16:13.8,5,heart,model_rank,model_params,nosey,5
42e29a4684e63f,16:15.9,16:16.6,5,heart,model_rank,model_params,ibuki,5
431fd3f8c55b41,16:18.7,16:19.0,5,heart,model_rank,model_params,storm,3
44d67f24cd100b,16:21.1,16:21.5,5,heart,model_rank,model_params,fewer,3
45b6e558c6ad43,16:23.6,16:24.1,5,heart,model_rank,model_params,nishi,5
46a855daa373e7,16:26.1,16:26.7,5,heart,model_rank,model_params,abbie,4
470012493ec545,16:28.7,16:29.2,5,heart,model_rank,model_params,scree,5
484c9fe62a4888,16:31.3,16:32.0,5,heart,model_rank,model_params,spicy,4
49a67219eff1cd,16:34.1,16:34.5,5,heart,model_rank,model_params,aaaah,6
502ce10956da52,16:36.6,16:37.0,5,heart,model_rank,model_params,wmata,5
51c3e1d81fbc4f,16:39.0,16:39.5,5,heart,model_rank,model_params,cinch,5
5287206410783b,16:41.5,16:42.1,5,heart,model_rank,model_params,bynes,5
53464ab06ef942,16:44.2,16:44.6,5,heart,model_rank,model_params,juche,4
545274c7e23d99,16:46.7,16:47.1,5,heart,model_rank,model_params,tessa,4
55f614e86a9906,16:49.1,16:49.5,5,heart,model_rank,model_params,teams,2
56d4351e2a36fc,16:51.6,16:52.1,5,heart,model_rank,model_params,robin,4
57e3241cf7319b,16:54.1,16:54.7,5,heart,model_rank,model_params,fined,4
5861f4a6451256,16:56.8,16:57.2,5,heart,model_rank,model_params,botha,3
5911daf96da767,16:59.3,17:00.1,5,heart,model_rank,model_params,mocks,7
60e0c24518d7da,17:02.3,17:03.1,5,heart,model_rank,model_params,basso,6
61fcbf74175aad,17:05.1,17:05.6,5,heart,model_rank,model_params,stowe,7
62e8b3d0a54774,17:07.7,17:08.1,5,heart,model_rank,model_params,sobre,4
635e85ad978c71,17:10.1,17:10.6,5,heart,model_rank,model_params,baker,5
646461044872d6,17:12.7,17:13.5,5,heart,model_rank,model_params,jabal,6
6562c3e1e00e27,17:15.6,17:16.1,5,heart,model_rank,model_params,abreu,6
6678fe7c274045,17:18.2,17:18.6,5,heart,model_rank,model_params,zhuge,4
670eb452c9c8cd,17:20.6,17:21.4,5,heart,model_rank,model_params,djing,5
689495f3a889dd,17:23.4,17:23.8,5,heart,model_rank,model_params,debut,2
691d5bafd98faf,17:25.8,17:26.3,5,heart,model_rank,model_params,legge,5
70acf40552a264,17:28.4,17:28.9,5,heart,model_rank,model_params,mista,5
7153c1fcf57658,17:30.9,17:31.4,5,heart,model_rank,model_params,leung,3
723e288ffb8fec,17:33.5,17:33.8,5,heart,model_rank,model_params,quart,4
735be7e065aad1,17:35.9,17:36.8,5,heart,model_rank,model_params,papua,5
745ed095b384e2,17:38.9,17:39.7,5,heart,model_rank,model_params,maina,5
75a0facdfcc62e,17:41.8,17:42.3,5,heart,model_rank,model_params,pepsi,5
76153b8e27383a,17:44.3,17:44.8,5,heart,model_rank,model_params,talia,5
779f1763955e09,17:46.9,17:47.4,5,heart,model_rank,model_params,veins,3
786f5e080d42c4,17:49.5,17:49.9,5,heart,model_rank,model_params,raved,6
79bf208ba6c7cf,17:52.0,17:52.5,5,heart,model_rank,model_params,scree,5
80ef21bb006505,17:54.5,17:54.9,5,heart,model_rank,model_params,tales,4
813deadf5eff05,17:57.0,17:57.5,5,heart,model_rank,model_params,beens,4
82c7d5ba36d677,17:59.8,18:00.3,5,heart,model_rank,model_params,pored,7
8310bbb153bddf,18:03.9,18:04.5,5,heart,model_rank,model_params,noise,3
846ec54fdfbb6c,18:06.8,18:07.5,5,heart,model_rank,model_params,livid,5
858c3a89c30216,18:09.6,18:10.0,5,heart,model_rank,model_params,havoc,5
86b8e73fe26066,18:12.1,18:12.7,5,heart,model_rank,model_params,wynne,5
87108d392f451f,18:14.8,18:15.1,5,heart,model_rank,model_params,shame,3
888e1a74176736,18:17.2,18:17.7,5,heart,model_rank,model_params,flaky,4
89223f9d851ba3,18:19.8,18:20.3,5,heart,model_rank,model_params,marly,6
909d6de3a9c1fb,18:22.4,18:22.8,5,heart,model_rank,model_params,eater,7
914834f261f4b9,18:24.8,18:25.2,5,heart,model_rank,model_params,grace,3
92e3a6b4a55ab2,18:27.3,18:27.8,5,heart,model_rank,model_params,boxer,6
93d694671db3d7,18:29.8,18:30.3,5,heart,model_rank,model_params,mejia,3
9430334c19a3e5,18:32.4,18:33.2,5,heart,model_rank,model_params,bayan,5
952f867ea047f8,18:35.3,18:35.6,5,heart,model_rank,model_params,ortho,3
96f216153f920f,18:37.6,18:38.0,5,heart,model_rank,model_params,avant,5
9709f82ff11ee2,18:40.0,18:40.8,5,heart,model_rank,model_params,coins,4
989e7991c6b534,18:42.9,18:43.4,5,heart,model_rank,model_params,luria,4
99c32d69bae340,18:45.5,18:45.9,5,heart,model_rank,model_params,eaten,3
0f7f297bc355e,18:48.0,18:48.5,5,arnie,model_rank,model_params,ferro,4
1e1e319d620a4,18:50.6,18:51.4,5,arnie,model_rank,model_params,clasp,6
2988a9752d92e,18:53.4,18:53.8,5,arnie,model_rank,model_params,frail,4
36961264ce3ba,18:55.8,18:56.3,5,arnie,model_rank,model_params,ecchi,4
4e27762f9fa9e,18:58.3,18:58.8,5,arnie,model_rank,model_params,ganna,6
57b625fe3061f,19:01.1,19:01.6,5,arnie,model_rank,model_params,mitty,6
6c309be5c098a,19:03.8,19:04.2,5,arnie,model_rank,model_params,hamed,5
74e76e338a2a9,19:06.3,19:06.8,5,arnie,model_rank,model_params,rower,8
8d27b6aa510ee,19:08.9,19:09.4,5,arnie,model_rank,model_params,wisps,6
9369548f0fbc0,19:11.5,19:12.2,5,arnie,model_rank,model_params,outta,3
101b6556d9335b,19:14.2,19:14.6,5,arnie,model_rank,model_params,siena,2
11e9e0edad5275,19:16.7,19:17.0,5,arnie,model_rank,model_params,brung,4
1270b61762e9ea,19:19.0,19:19.5,5,arnie,model_rank,model_params,yorba,4
135f9c6ced605c,19:21.6,19:22.0,5,arnie,model_rank,model_params,cheri,4
146f1c6f73f49b,19:24.0,19:24.5,5,arnie,model_rank,model_params,tuber,5
1505bb03f01519,19:26.5,19:27.1,5,arnie,model_rank,model_params,potus,5
16db9f40cc63a5,19:29.1,19:29.7,5,arnie,model_rank,model_params,lilli,9
178d0ceab82657,19:31.8,19:32.5,5,arnie,model_rank,model_params,hahah,6
188427c6d7dd77,19:34.5,19:35.0,5,arnie,model_rank,model_params,prams,7
1925eb70b05b51,19:37.1,19:37.5,5,arnie,model_rank,model_params,modis,3
20b85884f96a89,19:39.9,19:40.6,5,arnie,model_rank,model_params,halts,4
21e0e2348d74fd,19:42.7,19:43.1,5,arnie,model_rank,model_params,trejo,5
22a602db0611de,19:45.1,19:45.9,5,arnie,model_rank,model_params,bball,4
238ff3b322a8a7,19:47.9,19:48.7,5,arnie,model_rank,model_params,lacma,5
24740572eccc58,19:50.7,19:51.1,5,arnie,model_rank,model_params,rudge,7
25ca0ade348faa,19:53.2,19:53.8,5,arnie,model_rank,model_params,sloot,5
26d0c0dde090ea,19:55.8,19:56.2,5,arnie,model_rank,model_params,noyes,6
27dac629b5145f,19:58.3,19:58.7,5,arnie,model_rank,model_params,bratz,6
28aa4feb28b95a,20:01.0,20:01.6,5,arnie,model_rank,model_params,lefty,5
292ea0919fd865,20:05.2,20:05.9,5,arnie,model_rank,model_params,bagot,5
3006f125b261aa,20:08.1,20:08.6,5,arnie,model_rank,model_params,oakes,8
31002e3997652a,20:10.7,20:11.2,5,arnie,model_rank,model_params,logan,4
3237033cefda11,20:13.2,20:14.0,5,arnie,model_rank,model_params,wacko,6
33a65c4e39298a,20:16.0,20:16.5,5,arnie,model_rank,model_params,tandy,5
34d2450c638edc,20:18.5,20:18.9,5,arnie,model_rank,model_params,arbor,4
35952fa280d3de,20:21.0,20:21.5,5,arnie,model_rank,model_params,tegel,8
36c1d23a9e7c08,20:23.6,20:24.2,5,arnie,model_rank,model_params,glock,6
37142e39e86f8d,20:26.3,20:26.7,5,arnie,model_rank,model_params,loans,4
386190427aa778,20:28.8,20:29.4,5,arnie,model_rank,model_params,lowes,6
397d75db0815ea,20:31.4,20:31.9,5,arnie,model_rank,model_params,pyaar,3
409cecc29c231e,20:34.0,20:34.6,5,arnie,model_rank,model_params,hoody,5
410ff82f11beab,20:36.6,20:37.0,5,arnie,model_rank,model_params,prove,3
427c65ce6197ed,20:39.0,20:39.5,5,arnie,model_rank,model_params,vogue,4
4340e41140d63d,20:41.5,20:42.0,5,arnie,model_rank,model_params,fanny,5
44273bf00adead,20:44.0,20:44.4,5,arnie,model_rank,model_params,ailsa,4
45434bf516f461,20:46.5,20:47.2,5,arnie,model_rank,model_params,cafés,5
4651d5e6e4d583,20:49.3,20:49.8,5,arnie,model_rank,model_params,darth,5
4774b6bdffa542,20:51.9,20:52.2,5,arnie,model_rank,model_params,frill,6
48046a46377ee7,20:54.3,20:54.7,5,arnie,model_rank,model_params,raper,6
4998fad484b77f,20:56.8,20:57.3,5,arnie,model_rank,model_params,kochi,4
5037ba073e0765,20:59.4,20:59.9,5,arnie,model_rank,model_params,mater,6
51ca259ed7a563,21:02.0,21:02.4,5,arnie,model_rank,model_params,agile,3
52e57a940aeb26,21:04.5,21:05.1,5,arnie,model_rank,model_params,thugs,4
53f7df13fd813c,21:07.1,21:07.8,5,arnie,model_rank,model_params,fault,4
546976f58df90b,21:09.9,21:10.2,5,arnie,model_rank,model_params,plane,2
55b985a1d552b5,21:12.3,21:12.7,5,arnie,model_rank,model_params,lines,2
5616ab010c2820,21:14.7,21:15.1,5,arnie,model_rank,model_params,brane,4
57ce6ebe110025,21:17.2,21:17.6,5,arnie,model_rank,model_params,mises,6
586db647d3544a,21:19.6,21:20.0,5,arnie,model_rank,model_params,plain,4
59948b828f4aff,21:22.1,21:22.6,5,arnie,model_rank,model_params,macro,4
60427c022ab889,21:24.6,21:25.1,5,arnie,model_rank,model_params,joule,5
615f30da3301aa,21:27.1,21:27.5,5,arnie,model_rank,model_params,refit,4
6272cb8a251dbc,21:29.5,21:30.0,5,arnie,model_rank,model_params,allah,4
630b958f2b1485,21:32.0,21:32.4,5,arnie,model_rank,model_params,armie,3
648f7fdfedb8f3,21:34.5,21:34.9,5,arnie,model_rank,model_params,amala,4
657cd4bc35c144,21:37.0,21:37.5,5,arnie,model_rank,model_params,ducey,4
6672b2bd7fe2e8,21:39.6,21:40.2,5,arnie,model_rank,model_params,doggo,5
67a4fbfe691d87,21:42.2,21:42.6,5,arnie,model_rank,model_params,funes,6
68c629d31d1122,21:44.7,21:45.0,5,arnie,model_rank,model_params,sniff,4
69c14f7e09aaa9,21:47.1,21:47.5,5,arnie,model_rank,model_params,miser,6
706be66f21bfa6,21:49.6,21:50.0,5,arnie,model_rank,model_params,jenny,6
71e32dc886af35,21:52.0,21:52.4,5,arnie,model_rank,model_params,ended,4
727f3419498aec,21:54.5,21:54.9,5,arnie,model_rank,model_params,famer,7
737e11cf7c4b24,21:57.0,21:57.4,5,arnie,model_rank,model_params,indio,3
744c7ac20422cc,21:59.6,22:00.1,5,arnie,model_rank,model_params,saleh,4
75e47571f78529,22:03.6,22:04.1,5,arnie,model_rank,model_params,hervé,4
76139bd671f5dc,22:06.2,22:06.6,5,arnie,model_rank,model_params,curvy,5
77c20a2b4a9acc,22:08.9,22:09.4,5,arnie,model_rank,model_params,ajmal,5
78fefbff987c0d,22:11.5,22:11.9,5,arnie,model_rank,model_params,bandy,8
79548ffc4f4cc8,22:14.0,22:14.4,5,arnie,model_rank,model_params,wanna,5
80924ee5d0b987,22:16.5,22:17.0,5,arnie,model_rank,model_params,shard,5
815f958cf50876,22:19.1,22:19.4,5,arnie,model_rank,model_params,brake,6
820a2371cd7356,22:21.5,22:22.0,5,arnie,model_rank,model_params,gomer,7
83a7d114e215ff,22:24.0,22:24.5,5,arnie,model_rank,model_params,haydn,4
840009e3c72df8,22:26.5,22:26.9,5,arnie,model_rank,model_params,hirst,3
856815a1b4b321,22:28.9,22:29.7,5,arnie,model_rank,model_params,swamp,5
86c7a024e3d72e,22:31.8,22:32.1,5,arnie,model_rank,model_params,corns,5
8718f83a5252ed,22:34.2,22:34.6,5,arnie,model_rank,model_params,nhtsa,3
8851605663bb6d,22:36.9,22:37.3,5,arnie,model_rank,model_params,lyric,3
89098105db0dac,22:39.4,22:40.1,5,arnie,model_rank,model_params,baggy,6
90ad163ec2c394,22:42.2,22:42.6,5,arnie,model_rank,model_params,liste,4
9127805f839d02,22:44.6,22:45.2,5,arnie,model_rank,model_params,edges,5
92dc8731a43f1b,22:47.3,22:47.7,5,arnie,model_rank,model_params,cuter,4
93ab75e817dd85,22:49.8,22:50.2,5,arnie,model_rank,model_params,punks,5
94e44e93512f00,22:52.2,22:52.6,5,arnie,model_rank,model_params,torii,4
95e251c18af6f1,22:54.6,22:55.1,5,arnie,model_rank,model_params,novas,5
96f573446d18c4,22:57.2,22:57.7,5,arnie,model_rank,model_params,glebe,5
97e84496f1b580,22:59.9,23:00.4,5,arnie,model_rank,model_params,beget,5
98c85e5fe92a06,23:02.5,23:02.9,5,arnie,model_rank,model_params,fresh,4
996dbcdb1b0418,23:05.0,23:05.4,5,arnie,model_rank,model_params,hunks,4
0906a5d843e2b,23:07.8,23:08.3,5,reina,model_rank,model_params,krazy,4
19edac6396977,23:10.5,23:11.1,5,reina,model_rank,model_params,plots,4
22708bd336997,23:13.2,23:13.6,5,reina,model_rank,model_params,nader,3
39f9f136baba5,23:15.6,23:16.0,5,reina,model_rank,model_params,bella,3
47adc7af9f466,23:18.1,23:18.7,5,reina,model_rank,model_params,bogut,4
5b8105df5f4a8,23:20.8,23:21.2,5,reina,model_rank,model_params,bikes,5
6804e9a6663da,23:23.2,23:23.7,5,reina,model_rank,model_params,mouse,3
73bf226a21a33,23:25.8,23:26.3,5,reina,model_rank,model_params,paton,6
889660db8d624,23:28.4,23:28.9,5,reina,model_rank,model_params,sylar,4
9105a0c0648db,23:31.0,23:31.3,5,reina,model_rank,model_params,resin,2
10b5ca10259629,23:33.4,23:33.7,5,reina,model_rank,model_params,plano,3
114d8f1d09c4cb,23:35.8,23:36.3,5,reina,model_rank,model_params,kelty,5
12a223e017c623,23:38.5,23:39.0,5,reina,model_rank,model_params,gauge,5
133a81177bae22,23:41.1,23:41.7,5,reina,model_rank,model_params,klutz,6
148edece9092f4,23:43.8,23:44.3,5,reina,model_rank,model_params,menon,7
150b8683b7a964,23:46.3,23:46.8,5,reina,model_rank,model_params,dupre,5
16464c5e6d4229,23:48.8,23:49.4,5,reina,model_rank,model_params,whose,3
17ef2dc8cea58b,23:51.5,23:51.9,5,reina,model_rank,model_params,colon,3
18942212d3c783,23:54.0,23:54.3,5,reina,model_rank,model_params,kahne,5
19fcdac1243cea,23:56.4,23:56.9,5,reina,model_rank,model_params,trout,4
20d9e8a50cce9e,23:58.9,23:59.5,5,reina,model_rank,model_params,wanes,10
21a56ec4173b62,24:02.7,24:03.2,5,reina,model_rank,model_params,certs,4
22e012ecaf92bf,24:05.5,24:06.1,5,reina,model_rank,model_params,adama,5
2333b6294b5ba0,24:08.2,24:08.6,5,reina,model_rank,model_params,saget,4
24a88e1cfa4d43,24:11.1,24:11.5,5,reina,model_rank,model_params,curia,4
25ea9e91889d7d,24:14.2,24:14.8,5,reina,model_rank,model_params,avast,4
266ff3a5782198,24:16.9,24:17.5,5,reina,model_rank,model_params,youth,5
273cae2d840e3c,24:19.5,24:19.9,5,reina,model_rank,model_params,snape,4
28da9c08202706,24:22.0,24:22.5,5,reina,model_rank,model_params,gagan,11
299cb835b67621,24:24.6,24:25.1,5,reina,model_rank,model_params,lores,10
30ceaefef91673,24:27.1,24:27.4,5,reina,model_rank,model_params,neath,3
311dc3ff41ecc6,24:29.5,24:30.0,5,reina,model_rank,model_params,macha,5
32d7ec6e2cf22e,24:32.1,24:32.7,5,reina,model_rank,model_params,jammu,5
3307e44a0f8570,24:34.7,24:35.2,5,reina,model_rank,model_params,hadji,4
341db60e89fd0b,24:37.2,24:37.6,5,reina,model_rank,model_params,thicc,4
354c1d7a4cce0b,24:39.6,24:40.0,5,reina,model_rank,model_params,menai,3
36362b3abf7e8d,24:42.0,24:42.4,5,reina,model_rank,model_params,unita,3
37a4e9d654ec76,24:44.4,24:44.8,5,reina,model_rank,model_params,serco,4
38d840a5dc655c,24:46.8,24:47.2,5,reina,model_rank,model_params,nails,3
397732b7747635,24:49.2,24:49.5,5,reina,model_rank,model_params,ferns,2
40570c90e33b5d,24:51.6,24:52.0,5,reina,model_rank,model_params,aedes,4
41e7a24df10b7d,24:54.0,24:54.4,5,reina,model_rank,model_params,clair,5
4284f52bae8f72,24:56.4,24:56.9,5,reina,model_rank,model_params,poore,5
43150df9d2cc31,24:58.8,24:59.5,5,reina,model_rank,model_params,grass,5
44fe10becec078,25:01.6,25:02.1,5,reina,model_rank,model_params,snook,4
45395de79fca77,25:04.1,25:04.5,5,reina,model_rank,model_params,genji,3
46fcb1b700cb19,25:06.5,25:06.9,5,reina,model_rank,model_params,sinew,3
47eabc1cdddb18,25:08.9,25:09.4,5,reina,model_rank,model_params,drove,6
480b2f64f040ee,25:11.5,25:12.1,5,reina,model_rank,model_params,chock,4
4953cd4c36fd90,25:14.2,25:14.7,5,reina,model_rank,model_params,busey,6
508b8951a1aea8,25:16.8,25:17.3,5,reina,model_rank,model_params,whose,3
51f59843a23c0b,25:19.3,25:19.7,5,reina,model_rank,model_params,donat,5
524cbdd8b67abf,25:21.8,25:22.3,5,reina,model_rank,model_params,lalor,5
53902f2197b7eb,25:24.3,25:24.7,5,reina,model_rank,model_params,clink,4
54f53baec8b894,25:27.0,25:27.5,5,reina,model_rank,model_params,porte,5
55b610ab7709bf,25:29.7,25:30.2,5,reina,model_rank,model_params,troop,5
5688a282e02541,25:32.3,25:32.8,5,reina,model_rank,model_params,lungs,4
57f28c355b918c,25:34.9,25:35.3,5,reina,model_rank,model_params,aroma,3
58137548de6a4f,25:37.4,25:37.9,5,reina,model_rank,model_params,hodor,4
599d780bad9319,25:40.0,25:40.7,5,reina,model_rank,model_params,chums,4
60c47cb124bcc3,25:42.8,25:43.2,5,reina,model_rank,model_params,rayed,9
616113d8a22648,25:45.3,25:45.7,5,reina,model_rank,model_params,owner,3
62bd9459b6ccb9,25:47.8,25:48.3,5,reina,model_rank,model_params,volga,4
639eb167f494a6,25:50.4,25:51.1,5,reina,model_rank,model_params,jalal,8
64ccc1f0ceec0e,25:53.1,25:53.6,5,reina,model_rank,model_params,alloa,6
65d358ba1222b5,25:55.7,25:56.2,5,reina,model_rank,model_params,salta,4
660e1b07f7e13a,25:58.2,25:58.7,5,reina,model_rank,model_params,emcee,5
67f0c5a733d7ac,26:01.1,26:01.7,5,reina,model_rank,model_params,lauds,4
68a7c6972cab56,26:04.3,26:04.7,5,reina,model_rank,model_params,peril,3
690c30d610c067,26:06.8,26:07.3,5,reina,model_rank,model_params,perky,6
70f073fc3b578d,26:09.4,26:09.8,5,reina,model_rank,model_params,kiryu,4
7155e1ff45e9e7,26:11.9,26:12.4,5,reina,model_rank,model_params,lobed,5
72196416cbc664,26:14.5,26:15.0,5,reina,model_rank,model_params,paver,8
732f5219bcf3ec,26:17.0,26:17.6,5,reina,model_rank,model_params,caked,7
74077c755b03c5,26:19.6,26:20.2,5,reina,model_rank,model_params,takao,4
75e603e4127028,26:22.2,26:22.7,5,reina,model_rank,model_params,osaka,4
765d5bea166eb8,26:24.8,26:25.4,5,reina,model_rank,model_params,skool,4
776b327a02bcf3,26:27.4,26:28.0,5,reina,model_rank,model_params,essex,5
78e1b7ed60f372,26:30.0,26:30.6,5,reina,model_rank,model_params,blocs,5
79c218c3876205,26:32.7,26:33.0,5,reina,model_rank,model_params,maire,5
805df628f35703,26:35.1,26:35.7,5,reina,model_rank,model_params,coals,4
81beabe0df6bee,26:37.7,26:38.1,5,reina,model_rank,model_params,adair,4
82560bf0c44aef,26:40.1,26:40.5,5,reina,model_rank,model_params,ecchi,4
83b65d408668b8,26:42.6,26:43.0,5,reina,model_rank,model_params,nelle,4
84b4a52cf9ac1b,26:45.0,26:45.4,5,reina,model_rank,model_params,hanno,4
855d43081d66c7,26:47.5,26:47.9,5,reina,model_rank,model_params,sucre,4
867af54f1687b2,26:49.9,26:50.5,5,reina,model_rank,model_params,gummy,8
8751be02ed2148,26:52.6,26:53.0,5,reina,model_rank,model_params,bento,4
88e8ada495aa34,26:55.0,26:55.4,5,reina,model_rank,model_params,water,3
895255f3478edf,26:57.4,26:57.9,5,reina,model_rank,model_params,gaetz,3
90fe25601943dc,27:00.0,27:00.5,5,reina,model_rank,model_params,layed,5
91d4a2a952be0e,27:02.6,27:03.3,5,reina,model_rank,model_params,muggy,6
92583a08078703,27:05.3,27:05.8,5,reina,model_rank,model_params,motte,4
939a1d7b3c6111,27:07.9,27:08.4,5,reina,model_rank,model_params,bomer,9
9448f66e650b58,27:10.4,27:10.8,5,reina,model_rank,model_params,arnon,7
952e8e7e4d52d9,27:12.8,27:13.2,5,reina,model_rank,model_params,defra,4
96a3fa1e541276,27:15.2,27:15.6,5,reina,model_rank,model_params,varun,3
97d4e0f9c3e70a,27:17.6,27:18.1,5,reina,model_rank,model_params,marcy,5
98a06936afc054,27:20.1,27:20.5,5,reina,model_rank,model_params,igcse,4
998dda91163704,27:22.6,27:22.9,5,reina,model_rank,model_params,ellen,4
01879579bde3d,27:25.1,27:25.7,5,raine,model_rank,model_params,avoca,4
19d91369bbe23,27:27.8,27:28.2,5,raine,model_rank,model_params,noyce,5
23559be5942e9,27:30.3,27:30.7,5,raine,model_rank,model_params,enuff,5
31901f81e0bc1,27:32.8,27:33.2,5,raine,model_rank,model_params,matti,5
4986badf69b16,27:35.3,27:35.6,5,raine,model_rank,model_params,rings,3
5b913d1d8b82d,27:37.7,27:38.1,5,raine,model_rank,model_params,skiff,5
6b232adf819a0,27:40.1,27:40.5,5,raine,model_rank,model_params,mikan,4
7d4ec2b1d8d78,27:42.6,27:43.1,5,raine,model_rank,model_params,beyer,6
8bdd4f5181266,27:45.1,27:45.5,5,raine,model_rank,model_params,gaunt,4
9815f3749e48e,27:47.6,27:48.0,5,raine,model_rank,model_params,diced,7
105bb63edfa01f,27:50.1,27:50.5,5,raine,model_rank,model_params,ayton,8
117532e97849d6,27:52.5,27:52.9,5,raine,model_rank,model_params,erase,3
12bd03e167fd53,27:54.9,27:55.3,5,raine,model_rank,model_params,bundt,4
13c229a02adca7,27:57.4,27:57.8,5,raine,model_rank,model_params,lukin,5
14b100ec88a3ff,28:00.1,28:00.8,5,raine,model_rank,model_params,yancy,6
15c11d5bce193c,28:03.7,28:04.4,5,raine,model_rank,model_params,buddy,4
16c4daad9f23b1,28:06.5,28:07.1,5,raine,model_rank,model_params,sucka,6
178e1d68640fd6,28:09.3,28:09.7,5,raine,model_rank,model_params,befit,5
1824d919704d89,28:11.8,28:12.4,5,raine,model_rank,model_params,subsp,4
197187a1594223,28:14.5,28:14.8,5,raine,model_rank,model_params,pinna,7
200494d028af3d,28:16.9,28:17.3,5,raine,model_rank,model_params,merah,5
2163189e9cf84c,28:19.4,28:19.8,5,raine,model_rank,model_params,yanni,4
227dbdbc1c77d5,28:21.8,28:22.2,5,raine,model_rank,model_params,sonic,3
2334949e92566b,28:24.2,28:24.7,5,raine,model_rank,model_params,coffe,7
249e2994990ad1,28:26.8,28:27.2,5,raine,model_rank,model_params,kenta,4
25f9940b39a3ad,28:29.3,28:29.7,5,raine,model_rank,model_params,blurb,4
262380cd0ca5c9,28:31.8,28:32.4,5,raine,model_rank,model_params,balto,5
2755edd51435a8,28:34.4,28:34.8,5,raine,model_rank,model_params,karma,5
28682f52a37f14,28:37.0,28:37.5,5,raine,model_rank,model_params,bloat,3
29866b50b7e284,28:39.6,28:40.0,5,raine,model_rank,model_params,noona,6
30a86a89c902f7,28:42.1,28:42.5,5,raine,model_rank,model_params,flips,5
3154b006622aa9,28:44.6,28:45.0,5,raine,model_rank,model_params,foist,6
3270311998d253,28:47.1,28:47.5,5,raine,model_rank,model_params,herod,3
33c1846a18840b,28:49.6,28:50.0,5,raine,model_rank,model_params,rover,4
3434fc7044208e,28:52.1,28:52.5,5,raine,model_rank,model_params,parma,4
356f2639daf73e,28:54.6,28:55.1,5,raine,model_rank,model_params,eshop,4
3613474e96caa2,28:57.1,28:57.6,5,raine,model_rank,model_params,phono,5
3747409b4114dd,28:59.7,29:00.1,5,raine,model_rank,model_params,snell,4
384d1b36aa16fa,29:02.3,29:02.9,5,raine,model_rank,model_params,amass,5
39657a10aa7098,29:04.9,29:05.3,5,raine,model_rank,model_params,druid,4
40dff8007d8a62,29:07.4,29:07.9,5,raine,model_rank,model_params,seems,4
4162179aff9344,29:09.9,29:10.3,5,raine,model_rank,model_params,akins,5
428a1bfbf8c0aa,29:12.4,29:12.8,5,raine,model_rank,model_params,richt,3
43562e86dc6938,29:14.9,29:15.2,5,raine,model_rank,model_params,india,3
44608595c38f58,29:17.3,29:17.7,5,raine,model_rank,model_params,krabi,6
450aa2622bf228,29:19.8,29:20.1,5,raine,model_rank,model_params,ewing,3
46b3bb2b78f3b2,29:22.2,29:22.7,5,raine,model_rank,model_params,megha,5
47c5af8c2097b4,29:24.8,29:25.3,5,raine,model_rank,model_params,depts,5
